ETBL_ID;TERR_GENRE;TERR_ZONE_ID;TERR_ZONE_NOM_FR;TERR_ZONE_NOM_EN;TERR_ZONE_GENRE_ID;TERR_ZONE_GENRE_FR;TERR_ZONE_GENRE_EN
398027566;principal;3406;Québec;Quebec;75;Province;Province
398114894;principal;292119698;Est;East;432971;Quartier / secteur;District / Area
398114894;principal;21950;Montréal;Montréal;91;Ville;City
398114894;principal;3432;Montréal;Montréal;81;Région;Area
398114894;principal;3406;Québec;Quebec;75;Province;Province
398114914;principal;292120617;Centre-ville - Quartier des spectacles;Downtown - Quartier des spectacles;432971;Quartier / secteur;District / Area
398114914;principal;432973;Centre-ville;Downtown;432971;Quartier / secteur;District / Area
398114914;principal;21950;Montréal;Montréal;91;Ville;City
398114914;principal;3432;Montréal;Montréal;81;Région;Area
398114914;principal;3406;Québec;Quebec;75;Province;Province
398114934;principal;21636;Saint-Adolphe-d'Howard;Saint-Adolphe-d'Howard;91;Ville;City
398114934;principal;3430;Laurentides;Laurentides;81;Région;Area
398114934;principal;3406;Québec;Quebec;75;Province;Province
398114945;principal;288838176;Île du Cap aux Meules;Île du Cap aux Meules;432971;Quartier / secteur;District / Area
398114945;principal;288838062;Les Îles-de-la-Madeleine;Les Îles-de-la-Madeleine;91;Ville;City
398114945;principal;3408;Îles-de-la-Madeleine;Îles-de-la-Madeleine;81;Région;Area
398114945;principal;3406;Québec;Quebec;75;Province;Province
398114975;principal;21844;Saint-Côme-Linière;Saint-Côme-Linière;91;Ville;City
398114975;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
398114975;principal;3406;Québec;Quebec;75;Province;Province
398114985;principal;22986;Chute-Saint-Philippe;Chute-Saint-Philippe;91;Ville;City
398114985;principal;3430;Laurentides;Laurentides;81;Région;Area
398114985;principal;3406;Québec;Quebec;75;Province;Province
398114995;principal;21928;Mont-Saint-Michel;Mont-Saint-Michel;91;Ville;City
398114995;principal;3430;Laurentides;Laurentides;81;Région;Area
398114995;principal;3406;Québec;Quebec;75;Province;Province
398115005;principal;20604;Sainte-Anne-des-Lacs;Sainte-Anne-des-Lacs;91;Ville;City
398115005;principal;3430;Laurentides;Laurentides;81;Région;Area
398115005;principal;3406;Québec;Quebec;75;Province;Province
398115015;principal;21254;Saint-François-de-l'Île-d'Orléans;Saint-François-de-l'Île-d'Orléans;91;Ville;City
398115015;principal;433412;Île d'Orléans;Île d'Orléans;87;Sous-région;Sub-area
398115015;principal;3416;Québec;Québec City and Area;81;Région;Area
398115015;principal;3406;Québec;Quebec;75;Province;Province
398115035;principal;23184;Frelighsburg;Frelighsburg;91;Ville;City
398115035;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
398115035;principal;3406;Québec;Quebec;75;Province;Province
398115045;principal;283741344;Saint-Jean-des-Piles;Saint-Jean-des-Piles;432971;Quartier / secteur;District / Area
398115045;principal;20860;Shawinigan;Shawinigan;91;Ville;City
398115045;principal;3422;Mauricie;Mauricie;81;Région;Area
398115045;principal;3406;Québec;Quebec;75;Province;Province
398115055;principal;23396;L'Anse-Saint-Jean;L'Anse-Saint-Jean;91;Ville;City
398115055;principal;3438;Saguenay-Lac-Saint-Jean;Saguenay-Lac-Saint-Jean;81;Région;Area
398115055;principal;3406;Québec;Quebec;75;Province;Province
398115065;principal;23446;La Conception;La Conception;91;Ville;City
398115065;principal;3430;Laurentides;Laurentides;81;Région;Area
398115065;principal;3406;Québec;Quebec;75;Province;Province
398115075;principal;21932;Village - Mont-Tremblant;Village - Mont-Tremblant;432971;Quartier / secteur;District / Area
398115075;principal;134612309;Mont-Tremblant;Mont-Tremblant;91;Ville;City
398115075;principal;3430;Laurentides;Laurentides;81;Région;Area
398115075;principal;3406;Québec;Quebec;75;Province;Province
398115085;principal;22844;Bonaventure;Bonaventure;91;Ville;City
398115085;principal;3410;Gaspésie;Gaspésie;81;Région;Area
398115085;principal;3406;Québec;Quebec;75;Province;Province
398115095;principal;22684;Amherst;Amherst;91;Ville;City
398115095;principal;3430;Laurentides;Laurentides;81;Région;Area
398115095;principal;3406;Québec;Quebec;75;Province;Province
398115106;principal;21074;Saint-Roch-de-Richelieu;Saint-Roch-de-Richelieu;91;Ville;City
398115106;principal;3426;Montérégie;Montérégie;81;Région;Area
398115106;principal;3406;Québec;Quebec;75;Province;Province
398115116;principal;21704;Saint-Anicet;Saint-Anicet;91;Ville;City
398115116;principal;3426;Montérégie;Montérégie;81;Région;Area
398115116;principal;3406;Québec;Quebec;75;Province;Province
398115126;principal;21768;Saint-Bonaventure;Saint-Bonaventure;91;Ville;City
398115126;principal;1923768;Centre-du-Québec;Centre-du-Québec;81;Région;Area
398115126;principal;3406;Québec;Quebec;75;Province;Province
500003430;principal;20626;Sainte-Brigitte-de-Laval;Sainte-Brigitte-de-Laval;91;Ville;City
500003430;principal;528959;La Jacques-Cartier;Jacques-Cartier;87;Sous-région;Sub-area
500003430;principal;3416;Québec;Québec City and Area;81;Région;Area
500003430;principal;3406;Québec;Quebec;75;Province;Province
500014743;principal;20916;Saint-Mathieu-du-Parc;Saint-Mathieu-du-Parc;91;Ville;City
500014743;principal;3422;Mauricie;Mauricie;81;Région;Area
500014743;principal;3406;Québec;Quebec;75;Province;Province
500014744;principal;275151113;Rivière-Pentecôte;Rivière-Pentecôte;432971;Quartier / secteur;District / Area
500014744;principal;22188;Port-Cartier;Port-Cartier;91;Ville;City
500014744;principal;380370459;Port-Cartier et Sept-Îles;Port-Cartier et Sept-Îles;87;Sous-région;Sub-area
500014744;principal;3442;Duplessis;Duplessis;81;Région;Area
500014744;principal;3406;Québec;Quebec;75;Province;Province
500014745;principal;22280;Labelle;Labelle;91;Ville;City
500014745;principal;3430;Laurentides;Laurentides;81;Région;Area
500014745;principal;3406;Québec;Quebec;75;Province;Province
500014746;principal;21666;Saint-Alexis-des-Monts;Saint-Alexis-des-Monts;91;Ville;City
500014746;principal;3422;Mauricie;Mauricie;81;Région;Area
500014746;principal;3406;Québec;Quebec;75;Province;Province
500014748;principal;22376;Lac-Mégantic;Lac-Mégantic;91;Ville;City
500014748;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
500014748;principal;3406;Québec;Quebec;75;Province;Province
500014749;principal;21356;Saint-Herménégilde;Saint-Herménégilde;91;Ville;City
500014749;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
500014749;principal;3406;Québec;Quebec;75;Province;Province
500014750;principal;20916;Saint-Mathieu-du-Parc;Saint-Mathieu-du-Parc;91;Ville;City
500014750;principal;3422;Mauricie;Mauricie;81;Région;Area
500014750;principal;3406;Québec;Quebec;75;Province;Province
500014751;principal;20954;Saint-Narcisse-de-Rimouski;Saint-Narcisse-de-Rimouski;91;Ville;City
500014751;principal;380359952;Rimouski-Neigette;Rimouski-Neigette;87;Sous-région;Sub-area
500014751;principal;3412;Bas-Saint-Laurent;Bas-Saint-Laurent;81;Région;Area
500014751;principal;3406;Québec;Quebec;75;Province;Province
500014752;principal;20736;Sainte-Madeleine-de-la-Rivière-Madeleine;Sainte-Madeleine-de-la-Rivière-Madeleine;91;Ville;City
500014752;principal;3410;Gaspésie;Gaspésie;81;Région;Area
500014752;principal;3406;Québec;Quebec;75;Province;Province
500014753;principal;288838176;Île du Cap aux Meules;Île du Cap aux Meules;432971;Quartier / secteur;District / Area
500014753;principal;288838062;Les Îles-de-la-Madeleine;Les Îles-de-la-Madeleine;91;Ville;City
500014753;principal;3408;Îles-de-la-Madeleine;Îles-de-la-Madeleine;81;Région;Area
500014753;principal;3406;Québec;Quebec;75;Province;Province
500014754;principal;134616577;Station Tremblant;Tremblant Resort;432971;Quartier / secteur;District / Area
500014754;principal;134612309;Mont-Tremblant;Mont-Tremblant;91;Ville;City
500014754;principal;3430;Laurentides;Laurentides;81;Région;Area
500014754;principal;3406;Québec;Quebec;75;Province;Province
500014755;principal;395654010;Canton de Stanstead;Canton de Stanstead;91;Ville;City
500014755;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
500014755;principal;3406;Québec;Quebec;75;Province;Province
500014758;principal;20398;Témiscaming;Témiscaming;91;Ville;City
500014758;principal;3436;Abitibi-Témiscamingue;Abitibi-Témiscamingue;81;Région;Area
500014758;principal;3406;Québec;Quebec;75;Province;Province
500014759;principal;21196;Saint-Zénon;Saint-Zénon;91;Ville;City
500014759;principal;3428;Lanaudière;Lanaudière;81;Région;Area
500014759;principal;3406;Québec;Quebec;75;Province;Province
500014760;principal;288838131;Île du Havre Aubert;Île du Havre Aubert;432971;Quartier / secteur;District / Area
500014760;principal;288838062;Les Îles-de-la-Madeleine;Les Îles-de-la-Madeleine;91;Ville;City
500014760;principal;3408;Îles-de-la-Madeleine;Îles-de-la-Madeleine;81;Région;Area
500014760;principal;3406;Québec;Quebec;75;Province;Province
500014761;principal;20306;Shefford;Shefford;91;Ville;City
500014761;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
500014761;principal;3406;Québec;Quebec;75;Province;Province
500014763;principal;134616577;Station Tremblant;Tremblant Resort;432971;Quartier / secteur;District / Area
500014763;principal;134612309;Mont-Tremblant;Mont-Tremblant;91;Ville;City
500014763;principal;3430;Laurentides;Laurentides;81;Région;Area
500014763;principal;3406;Québec;Quebec;75;Province;Province
500014766;principal;22892;Cacouna;Cacouna;91;Ville;City
500014766;principal;380360021;Rivière-du-Loup;Rivière-du-Loup;87;Sous-région;Sub-area
500014766;principal;3412;Bas-Saint-Laurent;Bas-Saint-Laurent;81;Région;Area
500014766;principal;3406;Québec;Quebec;75;Province;Province
500014767;principal;21104;Saint-Siméon;Saint-Siméon;91;Ville;City
500014767;principal;3410;Gaspésie;Gaspésie;81;Région;Area
500014767;principal;3406;Québec;Quebec;75;Province;Province
500014768;principal;257422376;Secteur de Gaspé;Sector of Gaspé;432971;Quartier / secteur;District / Area
500014768;principal;23196;Gaspé;Gaspé;91;Ville;City
500014768;principal;3410;Gaspésie;Gaspésie;81;Région;Area
500014768;principal;3406;Québec;Quebec;75;Province;Province
500014769;principal;21696;Saint-André-d'Argenteuil;Saint-André-d'Argenteuil;91;Ville;City
500014769;principal;3430;Laurentides;Laurentides;81;Région;Area
500014769;principal;3406;Québec;Quebec;75;Province;Province
500014770;principal;20436;Val-des-Monts;Val-des-Monts;91;Ville;City
500014770;principal;3434;Outaouais;Outaouais;81;Région;Area
500014770;principal;3406;Québec;Quebec;75;Province;Province
500014772;principal;23074;Disraeli;Disraeli;91;Ville;City
500014772;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
500014772;principal;3406;Québec;Quebec;75;Province;Province
500014773;principal;292120347;Plateau Mont-Royal - Mile End;Plateau Mont-Royal - Mile End;432971;Quartier / secteur;District / Area
500014773;principal;21950;Montréal;Montréal;91;Ville;City
500014773;principal;3432;Montréal;Montréal;81;Région;Area
500014773;principal;3406;Québec;Quebec;75;Province;Province
500014774;principal;276501512;Secteur La Tuque;Sector of La Tuque;432971;Quartier / secteur;District / Area
500014774;principal;22272;La Tuque;La Tuque;91;Ville;City
500014774;principal;3422;Mauricie;Mauricie;81;Région;Area
500014774;principal;3406;Québec;Quebec;75;Province;Province
500014775;principal;21932;Village - Mont-Tremblant;Village - Mont-Tremblant;432971;Quartier / secteur;District / Area
500014775;principal;134612309;Mont-Tremblant;Mont-Tremblant;91;Ville;City
500014775;principal;3430;Laurentides;Laurentides;81;Région;Area
500014775;principal;3406;Québec;Quebec;75;Province;Province
500014776;principal;22120;Paspébiac;Paspébiac;91;Ville;City
500014776;principal;3410;Gaspésie;Gaspésie;81;Région;Area
500014776;principal;3406;Québec;Quebec;75;Province;Province
500014777;principal;21022;Saint-Philémon;Saint-Philémon;91;Ville;City
500014777;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
500014777;principal;3406;Québec;Quebec;75;Province;Province
500014778;principal;21932;Village - Mont-Tremblant;Village - Mont-Tremblant;432971;Quartier / secteur;District / Area
500014778;principal;134612309;Mont-Tremblant;Mont-Tremblant;91;Ville;City
500014778;principal;3430;Laurentides;Laurentides;81;Région;Area
500014778;principal;3406;Québec;Quebec;75;Province;Province
500014779;principal;21196;Saint-Zénon;Saint-Zénon;91;Ville;City
500014779;principal;3428;Lanaudière;Lanaudière;81;Région;Area
500014779;principal;3406;Québec;Quebec;75;Province;Province
500014781;principal;23268;Harrington;Harrington;91;Ville;City
500014781;principal;3430;Laurentides;Laurentides;81;Région;Area
500014781;principal;3406;Québec;Quebec;75;Province;Province
500014782;principal;23322;Irlande;Irlande;91;Ville;City
500014782;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
500014782;principal;3406;Québec;Quebec;75;Province;Province
500014783;principal;23464;La Morandière;La Morandière;91;Ville;City
500014783;principal;3436;Abitibi-Témiscamingue;Abitibi-Témiscamingue;81;Région;Area
500014783;principal;3406;Québec;Quebec;75;Province;Province
500014784;principal;23116;Dégelis;Dégelis;91;Ville;City
500014784;principal;380360076;Témiscouata;Témiscouata;87;Sous-région;Sub-area
500014784;principal;3412;Bas-Saint-Laurent;Bas-Saint-Laurent;81;Région;Area
500014784;principal;3406;Québec;Quebec;75;Province;Province
500014785;principal;288838131;Île du Havre Aubert;Île du Havre Aubert;432971;Quartier / secteur;District / Area
500014785;principal;288838062;Les Îles-de-la-Madeleine;Les Îles-de-la-Madeleine;91;Ville;City
500014785;principal;3408;Îles-de-la-Madeleine;Îles-de-la-Madeleine;81;Région;Area
500014785;principal;3406;Québec;Quebec;75;Province;Province
500014786;principal;20606;Sainte-Anne-des-Monts;Sainte-Anne-des-Monts;91;Ville;City
500014786;principal;3410;Gaspésie;Gaspésie;81;Région;Area
500014786;principal;3406;Québec;Quebec;75;Province;Province
500014787;principal;21800;Mandeville;Mandeville;91;Ville;City
500014787;principal;3428;Lanaudière;Lanaudière;81;Région;Area
500014787;principal;3406;Québec;Quebec;75;Province;Province
500014788;principal;21060;Saint-Raymond;Saint-Raymond;91;Ville;City
500014788;principal;433431;Portneuf;Portneuf;87;Sous-région;Sub-area
500014788;principal;3416;Québec;Québec City and Area;81;Région;Area
500014788;principal;3406;Québec;Quebec;75;Province;Province
500014789;principal;23016;Coaticook;Coaticook;91;Ville;City
500014789;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
500014789;principal;3406;Québec;Quebec;75;Province;Province
500014790;principal;257422406;Douglastown;Douglastown;432971;Quartier / secteur;District / Area
500014790;principal;23196;Gaspé;Gaspé;91;Ville;City
500014790;principal;3410;Gaspésie;Gaspésie;81;Région;Area
500014790;principal;3406;Québec;Quebec;75;Province;Province
500014791;principal;20986;Saint-Pacôme;Saint-Pacôme;91;Ville;City
500014791;principal;380359935;Kamouraska;Kamouraska;87;Sous-région;Sub-area
500014791;principal;3412;Bas-Saint-Laurent;Bas-Saint-Laurent;81;Région;Area
500014791;principal;3406;Québec;Quebec;75;Province;Province
500014793;principal;23276;Havre-Saint-Pierre;Havre-Saint-Pierre;91;Ville;City
500014793;principal;380370475;Havre-Saint-Pierre;Havre-Saint-Pierre;87;Sous-région;Sub-area
500014793;principal;3442;Duplessis;Duplessis;81;Région;Area
500014793;principal;3406;Québec;Quebec;75;Province;Province
500014794;principal;21454;Saint-Joseph-de-Coleraine;Saint-Joseph-de-Coleraine;91;Ville;City
500014794;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
500014794;principal;3406;Québec;Quebec;75;Province;Province
500014795;principal;22788;Beaupré;Beaupré;91;Ville;City
500014795;principal;433417;Côte-de-Beaupré;Côte-de-Beaupré;87;Sous-région;Sub-area
500014795;principal;3416;Québec;Québec City and Area;81;Région;Area
500014795;principal;3406;Québec;Quebec;75;Province;Province
500014796;principal;276714871;Secteur Lévis;Sector of Lévis;432971;Quartier / secteur;District / Area
500014796;principal;22592;Lévis;Lévis;91;Ville;City
500014796;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
500014796;principal;3406;Québec;Quebec;75;Province;Province
500014797;principal;23268;Harrington;Harrington;91;Ville;City
500014797;principal;3430;Laurentides;Laurentides;81;Région;Area
500014797;principal;3406;Québec;Quebec;75;Province;Province
500014798;principal;21412;Saint-Jean-Baptiste;Saint-Jean-Baptiste;91;Ville;City
500014798;principal;3426;Montérégie;Montérégie;81;Région;Area
500014798;principal;3406;Québec;Quebec;75;Province;Province
500014799;principal;21842;Saint-Côme;Saint-Côme;91;Ville;City
500014799;principal;3428;Lanaudière;Lanaudière;81;Région;Area
500014799;principal;3406;Québec;Quebec;75;Province;Province
500014800;principal;292120347;Plateau Mont-Royal - Mile End;Plateau Mont-Royal - Mile End;432971;Quartier / secteur;District / Area
500014800;principal;21950;Montréal;Montréal;91;Ville;City
500014800;principal;3432;Montréal;Montréal;81;Région;Area
500014800;principal;3406;Québec;Quebec;75;Province;Province
500014801;principal;276714871;Secteur Lévis;Sector of Lévis;432971;Quartier / secteur;District / Area
500014801;principal;22592;Lévis;Lévis;91;Ville;City
500014801;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
500014801;principal;3406;Québec;Quebec;75;Province;Province
500014802;principal;22930;Carleton-sur-Mer;Carleton-sur-Mer;91;Ville;City
500014802;principal;3410;Gaspésie;Gaspésie;81;Région;Area
500014802;principal;3406;Québec;Quebec;75;Province;Province
500014803;principal;134616577;Station Tremblant;Tremblant Resort;432971;Quartier / secteur;District / Area
500014803;principal;134612309;Mont-Tremblant;Mont-Tremblant;91;Ville;City
500014803;principal;3430;Laurentides;Laurentides;81;Région;Area
500014803;principal;3406;Québec;Quebec;75;Province;Province
500014804;principal;21842;Saint-Côme;Saint-Côme;91;Ville;City
500014804;principal;3428;Lanaudière;Lanaudière;81;Région;Area
500014804;principal;3406;Québec;Quebec;75;Province;Province
500014806;principal;22788;Beaupré;Beaupré;91;Ville;City
500014806;principal;433417;Côte-de-Beaupré;Côte-de-Beaupré;87;Sous-région;Sub-area
500014806;principal;3416;Québec;Québec City and Area;81;Région;Area
500014806;principal;3406;Québec;Quebec;75;Province;Province
500014807;principal;288838131;Île du Havre Aubert;Île du Havre Aubert;432971;Quartier / secteur;District / Area
500014807;principal;288838062;Les Îles-de-la-Madeleine;Les Îles-de-la-Madeleine;91;Ville;City
500014807;principal;3408;Îles-de-la-Madeleine;Îles-de-la-Madeleine;81;Région;Area
500014807;principal;3406;Québec;Quebec;75;Province;Province
500014808;principal;21600;Secteur de Rouyn-Noranda;Sector of Rouyn-Noranda;432971;Quartier / secteur;District / Area
500014808;principal;255730106;Rouyn-Noranda;Rouyn-Noranda;91;Ville;City
500014808;principal;3436;Abitibi-Témiscamingue;Abitibi-Témiscamingue;81;Région;Area
500014808;principal;3406;Québec;Quebec;75;Province;Province
500014809;principal;21600;Secteur de Rouyn-Noranda;Sector of Rouyn-Noranda;432971;Quartier / secteur;District / Area
500014809;principal;255730106;Rouyn-Noranda;Rouyn-Noranda;91;Ville;City
500014809;principal;3436;Abitibi-Témiscamingue;Abitibi-Témiscamingue;81;Région;Area
500014809;principal;3406;Québec;Quebec;75;Province;Province
500014810;principal;134616577;Station Tremblant;Tremblant Resort;432971;Quartier / secteur;District / Area
500014810;principal;134612309;Mont-Tremblant;Mont-Tremblant;91;Ville;City
500014810;principal;3430;Laurentides;Laurentides;81;Région;Area
500014810;principal;3406;Québec;Quebec;75;Province;Province
500014811;principal;22414;Lac-Supérieur;Lac-Supérieur;91;Ville;City
500014811;principal;3430;Laurentides;Laurentides;81;Région;Area
500014811;principal;3406;Québec;Quebec;75;Province;Province
500014812;principal;129323297;Arrondissement de Jacques-Cartier;Borough of Jacques-Cartier;432971;Quartier / secteur;District / Area
500014812;principal;20310;Sherbrooke;Sherbrooke;91;Ville;City
500014812;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
500014812;principal;3406;Québec;Quebec;75;Province;Province
500014813;principal;21800;Mandeville;Mandeville;91;Ville;City
500014813;principal;3428;Lanaudière;Lanaudière;81;Région;Area
500014813;principal;3406;Québec;Quebec;75;Province;Province
500014815;principal;22380;Nominingue;Nominingue;91;Ville;City
500014815;principal;3430;Laurentides;Laurentides;81;Région;Area
500014815;principal;3406;Québec;Quebec;75;Province;Province
500014816;principal;23294;Hope Town;Hope Town;91;Ville;City
500014816;principal;3410;Gaspésie;Gaspésie;81;Région;Area
500014816;principal;3406;Québec;Quebec;75;Province;Province
500014818;principal;21240;Saint-Faustin-Lac-Carré;Saint-Faustin-Lac-Carré;91;Ville;City
500014818;principal;3430;Laurentides;Laurentides;81;Région;Area
500014818;principal;3406;Québec;Quebec;75;Province;Province
500014819;principal;22840;Bolton-Est;East Bolton;91;Ville;City
500014819;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
500014819;principal;3406;Québec;Quebec;75;Province;Province
500014820;principal;22848;Bonsecours;Bonsecours;91;Ville;City
500014820;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
500014820;principal;3406;Québec;Quebec;75;Province;Province
500014822;principal;529097;Vieux-Québec - intérieur des murs;Vieux-Québec - inside the walls;432971;Quartier / secteur;District / Area
500014822;principal;127375292;Arrondissement de La Cité - Limoilou;Borough of La Cité - Limoilou;432971;Quartier / secteur;District / Area
500014822;principal;22218;Québec;Québec City;91;Ville;City
500014822;principal;528997;Agglomération de Québec;Québec City Agglomeration;87;Sous-région;Sub-area
500014822;principal;3416;Québec;Québec City and Area;81;Région;Area
500014822;principal;3406;Québec;Quebec;75;Province;Province
500014823;principal;21314;Saint-Georges-de-Clarenceville;Saint-Georges-de-Clarenceville;91;Ville;City
500014823;principal;3426;Montérégie;Montérégie;81;Région;Area
500014823;principal;3406;Québec;Quebec;75;Province;Province
500014824;principal;21408;Saint-Jean-de-l'Île-d'Orléans;Saint-Jean-de-l'Île-d'Orléans;91;Ville;City
500014824;principal;433412;Île d'Orléans;Île d'Orléans;87;Sous-région;Sub-area
500014824;principal;3416;Québec;Québec City and Area;81;Région;Area
500014824;principal;3406;Québec;Quebec;75;Province;Province
500014825;principal;22948;Chandler;Chandler;91;Ville;City
500014825;principal;3410;Gaspésie;Gaspésie;81;Région;Area
500014825;principal;3406;Québec;Quebec;75;Province;Province
500014826;principal;257422294;Cap-aux-Os;Cap-aux-Os;432971;Quartier / secteur;District / Area
500014826;principal;23196;Gaspé;Gaspé;91;Ville;City
500014826;principal;3410;Gaspésie;Gaspésie;81;Région;Area
500014826;principal;3406;Québec;Quebec;75;Province;Province
500014827;principal;23360;Saint-Félix-de-Kingsey;Saint-Félix-de-Kingsey;91;Ville;City
500014827;principal;1923768;Centre-du-Québec;Centre-du-Québec;81;Région;Area
500014827;principal;3406;Québec;Quebec;75;Province;Province
500014828;principal;23466;La Motte;La Motte;91;Ville;City
500014828;principal;3436;Abitibi-Témiscamingue;Abitibi-Témiscamingue;81;Région;Area
500014828;principal;3406;Québec;Quebec;75;Province;Province
500014829;principal;22602;Magog;Magog;91;Ville;City
500014829;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
500014829;principal;3406;Québec;Quebec;75;Province;Province
500014830;principal;20418;Val-David;Val-David;91;Ville;City
500014830;principal;3430;Laurentides;Laurentides;81;Région;Area
500014830;principal;3406;Québec;Quebec;75;Province;Province
500014831;principal;23318;Inverness;Inverness;91;Ville;City
500014831;principal;1923768;Centre-du-Québec;Centre-du-Québec;81;Région;Area
500014831;principal;3406;Québec;Quebec;75;Province;Province
500014832;principal;21280;Saint-Fulgence;Saint-Fulgence;91;Ville;City
500014832;principal;3438;Saguenay-Lac-Saint-Jean;Saguenay-Lac-Saint-Jean;81;Région;Area
500014832;principal;3406;Québec;Quebec;75;Province;Province
500014833;principal;134616577;Station Tremblant;Tremblant Resort;432971;Quartier / secteur;District / Area
500014833;principal;134612309;Mont-Tremblant;Mont-Tremblant;91;Ville;City
500014833;principal;3430;Laurentides;Laurentides;81;Région;Area
500014833;principal;3406;Québec;Quebec;75;Province;Province
500014834;principal;22044;Notre-Dame-des-Bois;Notre-Dame-des-Bois;91;Ville;City
500014834;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
500014834;principal;3406;Québec;Quebec;75;Province;Province
500014835;principal;20892;Saint-Malachie;Saint-Malachie;91;Ville;City
500014835;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
500014835;principal;3406;Québec;Quebec;75;Province;Province
500014838;principal;292120347;Plateau Mont-Royal - Mile End;Plateau Mont-Royal - Mile End;432971;Quartier / secteur;District / Area
500014838;principal;21950;Montréal;Montréal;91;Ville;City
500014838;principal;3432;Montréal;Montréal;81;Région;Area
500014838;principal;3406;Québec;Quebec;75;Province;Province
500014839;principal;21880;Saint-Donat;Saint-Donat;91;Ville;City
500014839;principal;380359946;La Mitis;La Mitis;87;Sous-région;Sub-area
500014839;principal;3412;Bas-Saint-Laurent;Bas-Saint-Laurent;81;Région;Area
500014839;principal;3406;Québec;Quebec;75;Province;Province
500014840;principal;288838182;Île Havre aux Maisons;Île Havre aux Maisons;432971;Quartier / secteur;District / Area
500014840;principal;288838062;Les Îles-de-la-Madeleine;Les Îles-de-la-Madeleine;91;Ville;City
500014840;principal;3408;Îles-de-la-Madeleine;Îles-de-la-Madeleine;81;Région;Area
500014840;principal;3406;Québec;Quebec;75;Province;Province
500014841;principal;21166;Saint-Urbain;Saint-Urbain;91;Ville;City
500014841;principal;3414;Charlevoix;Charlevoix;81;Région;Area
500014841;principal;3406;Québec;Quebec;75;Province;Province
500014842;principal;5276463;Beaulac-Garthby;Beaulac-Garthby;91;Ville;City
500014842;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
500014842;principal;3406;Québec;Quebec;75;Province;Province
500014843;principal;23360;Saint-Félix-de-Kingsey;Saint-Félix-de-Kingsey;91;Ville;City
500014843;principal;1923768;Centre-du-Québec;Centre-du-Québec;81;Région;Area
500014843;principal;3406;Québec;Quebec;75;Province;Province
500014844;principal;22436;Lac-aux-Sables;Lac-aux-Sables;91;Ville;City
500014844;principal;3422;Mauricie;Mauricie;81;Région;Area
500014844;principal;3406;Québec;Quebec;75;Province;Province
500014845;principal;23418;L'Île-d'Anticosti;L'Île-d'Anticosti;91;Ville;City
500014845;principal;380370449;L'Île-d'Anticosti;L'Île-d'Anticosti;87;Sous-région;Sub-area
500014845;principal;3442;Duplessis;Duplessis;81;Région;Area
500014845;principal;3406;Québec;Quebec;75;Province;Province
500014846;principal;288838176;Île du Cap aux Meules;Île du Cap aux Meules;432971;Quartier / secteur;District / Area
500014846;principal;288838062;Les Îles-de-la-Madeleine;Les Îles-de-la-Madeleine;91;Ville;City
500014846;principal;3408;Îles-de-la-Madeleine;Îles-de-la-Madeleine;81;Région;Area
500014846;principal;3406;Québec;Quebec;75;Province;Province
500014847;principal;21636;Saint-Adolphe-d'Howard;Saint-Adolphe-d'Howard;91;Ville;City
500014847;principal;3430;Laurentides;Laurentides;81;Région;Area
500014847;principal;3406;Québec;Quebec;75;Province;Province
500014848;principal;21078;Saint-Roch-des-Aulnaies;Saint-Roch-des-Aulnaies;91;Ville;City
500014848;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
500014848;principal;3406;Québec;Quebec;75;Province;Province
500014849;principal;22436;Lac-aux-Sables;Lac-aux-Sables;91;Ville;City
500014849;principal;3422;Mauricie;Mauricie;81;Région;Area
500014849;principal;3406;Québec;Quebec;75;Province;Province
500014850;principal;23108;Dunham;Dunham;91;Ville;City
500014850;principal;3424;Cantons-de-l'Est;Eastern Townships;81;Région;Area
500014850;principal;3406;Québec;Quebec;75;Province;Province
500014852;principal;20848;Scott;Scott;91;Ville;City
500014852;principal;3420;Chaudière-Appalaches;Chaudière-Appalaches;81;Région;Area
